Timestep,ActorLoss,ActorLossMovingAvg,CriticLoss,CriticLossMovingAvg,ActorGradNorm,ActorGradNormMovingAvg,CriticGradNorm,CriticGradNormMovingAvg
117500,15.963,-6.428,147.863,113.683,0.0,0.003,0.414,0.421
118000,-14.517,-6.328,51.92,112.6,0.0,0.003,0.439,0.421
118500,1.312,-6.354,43.155,112.49,0.0,0.003,0.021,0.418
119000,-14.982,-6.339,50.866,112.145,0.0,0.003,0.465,0.418
119500,30.878,-5.777,177.191,112.387,0.009,0.003,0.437,0.418
120000,-14.392,-5.665,50.186,111.379,0.001,0.003,0.432,0.418
120500,-14.637,-5.844,49.522,111.733,0.0,0.003,0.449,0.419
121000,12.631,-5.473,38.976,110.654,0.007,0.003,0.451,0.42
121500,4.045,-5.521,10.534,109.518,0.017,0.003,0.371,0.42
122000,-13.368,-5.389,48.506,108.577,0.005,0.003,0.476,0.42
122500,6.466,-4.581,49.16,101.613,0.054,0.004,0.328,0.42
123000,12.734,-4.554,38.671,101.711,0.009,0.004,0.462,0.42
123500,-0.854,-4.643,7.777,101.553,0.06,0.005,0.212,0.418
124000,-8.701,-4.493,26.274,100.466,0.0,0.005,0.42,0.417
124500,-9.665,-4.846,26.4,98.988,0.007,0.005,0.46,0.417
125000,-14.67,-4.765,45.907,98.132,0.003,0.005,0.447,0.417
125500,0.052,-4.997,7.859,97.02,0.007,0.005,0.094,0.413
126000,-15.839,-4.918,45.333,96.19,0.007,0.005,0.441,0.413
126500,18.548,-4.845,114.798,96.891,0.003,0.005,0.447,0.414
127000,-15.112,-4.932,44.213,97.154,0.009,0.005,0.454,0.414
127500,-14.708,-5.144,43.969,97.334,0.007,0.005,0.437,0.414
128000,-13.24,-4.995,43.89,96.552,0.004,0.005,0.472,0.414
128500,6.38,-5.13,36.768,96.222,0.012,0.005,0.365,0.413
129000,-15.016,-4.227,43.508,79.826,0.005,0.005,0.462,0.414
129500,-0.675,-4.077,24.15,79.405,0.003,0.005,0.17,0.411
130000,-14.254,-4.013,42.921,78.677,0.002,0.005,0.445,0.41
130500,-9.817,-4.033,23.916,78.715,0.024,0.006,0.429,0.41
131000,-14.738,-3.867,41.924,78.008,0.001,0.006,0.453,0.41
131500,3.489,-4.082,58.064,76.885,0.051,0.006,0.155,0.407
132000,-15.527,-4.036,41.499,76.202,0.002,0.006,0.457,0.407
132500,6.535,-4.25,114.743,75.613,0.009,0.006,0.284,0.406
133000,-12.59,-4.159,41.16,74.949,0.009,0.006,0.425,0.405
133500,12.018,-3.964,57.991,75.241,0.009,0.006,0.427,0.405
134000,-15.534,-3.948,40.562,74.602,0.027,0.007,0.456,0.405
134500,-8.743,-4.168,22.405,74.223,0.008,0.007,0.446,0.405
135000,-19.86,-4.153,40.607,73.607,0.021,0.007,0.463,0.405
135500,-12.231,-4.11,40.166,73.403,0.007,0.007,0.441,0.405
136000,-12.644,-4.001,40.018,72.805,0.002,0.007,0.473,0.405
136500,4.912,-3.926,75.782,73.255,0.008,0.007,0.385,0.409
137000,-16.033,-3.87,39.277,72.675,0.092,0.008,0.449,0.409
137500,18.948,-3.971,83.444,71.79,0.015,0.008,0.468,0.409
138000,-17.374,-3.961,38.501,71.224,0.046,0.009,0.446,0.409
138500,21.96,-3.791,155.275,72.348,0.009,0.009,0.45,0.41
139000,-12.762,-3.438,37.858,68.137,0.031,0.009,0.457,0.41
139500,-1.749,-3.555,5.111,67.845,0.011,0.009,0.398,0.41
140000,-11.948,-3.711,37.643,67.919,0.008,0.009,0.457,0.412
140500,-5.258,-3.59,10.105,67.117,0.032,0.01,0.449,0.412
141000,-16.042,-3.577,37.372,66.602,0.009,0.01,0.456,0.412
141500,-14.748,-4.143,37.095,63.765,0.015,0.01,0.445,0.412
142000,-28.096,-4.244,137.256,64.27,0.031,0.01,0.467,0.412
142500,-48.762,-4.815,239.671,66.444,0.012,0.01,0.457,0.413
143000,-12.077,-4.841,36.476,66.554,0.019,0.01,0.464,0.413
143500,-10.592,-4.752,36.161,66.071,0.005,0.01,0.476,0.413
144000,-11.689,-4.663,35.984,65.593,0.005,0.01,0.476,0.413
144500,-11.794,-4.564,35.612,65.116,0.013,0.011,0.421,0.413
145000,-12.908,-4.511,35.464,64.647,0.005,0.011,0.458,0.414
145500,18.795,-4.214,137.929,65.733,0.006,0.011,0.436,0.413
146000,-0.579,-4.023,4.956,64.969,0.031,0.011,0.304,0.412
146500,13.096,-4.274,93.251,63.473,0.094,0.012,0.413,0.411
147000,-11.988,-4.263,33.987,63.354,0.002,0.012,0.47,0.411
147500,2.139,-4.505,6.327,62.011,0.02,0.012,0.421,0.411
148000,-66.764,-5.279,433.76,66.019,0.05,0.013,0.435,0.411
148500,-4.679,-5.417,8.892,65.336,0.081,0.011,0.423,0.412
149000,-7.649,-5.453,18.46,65.23,0.019,0.011,0.435,0.413
149500,18.42,-5.288,129.773,66.441,0.009,0.011,0.469,0.416
150000,-11.444,-5.221,32.547,66.019,0.061,0.012,0.463,0.416
150500,23.422,-5.099,232.928,67.957,0.082,0.013,0.406,0.416
151000,-15.175,-5.079,32.411,67.554,0.168,0.014,0.432,0.415
151500,40.349,-4.638,366.249,71.122,0.005,0.015,0.477,0.415
152000,-13.725,-4.451,31.729,70.677,0.043,0.015,0.388,0.415
152500,35.661,-4.287,250.715,72.454,0.008,0.015,0.447,0.415
153000,-31.39,-4.422,118.176,72.941,0.046,0.015,0.44,0.415
153500,-3.877,-4.757,8.484,70.014,0.02,0.016,0.448,0.415
154000,-9.701,-4.689,31.215,69.649,0.054,0.016,0.465,0.415
154500,-13.936,-4.655,31.458,69.291,0.073,0.017,0.372,0.414
155000,-10.889,-4.599,30.846,68.939,0.041,0.017,0.468,0.414
155500,-8.885,-4.661,22.167,69.074,0.198,0.019,0.149,0.412
156000,-12.632,-4.629,30.017,68.724,0.031,0.019,0.458,0.412
156500,-33.435,-4.843,197.854,69.885,0.033,0.02,0.473,0.416
157000,-38.956,-5.08,81.834,70.352,0.025,0.02,0.43,0.416
157500,43.318,-4.71,675.559,76.794,0.188,0.022,0.412,0.415
158000,-11.839,-4.677,29.187,76.457,0.002,0.022,0.402,0.415
158500,7.253,-4.833,46.0,74.385,0.009,0.022,0.44,0.415
159000,-12.575,-4.782,28.806,74.053,0.037,0.022,0.44,0.415
159500,30.988,-4.772,243.199,74.406,0.058,0.023,0.465,0.415
160000,-10.882,-4.758,28.124,74.323,0.003,0.023,0.412,0.414
160500,16.727,-4.566,105.932,75.301,0.075,0.024,0.402,0.415
161000,-10.978,-4.513,27.787,74.979,0.001,0.024,0.463,0.415
161500,-0.947,-4.536,10.624,74.649,0.19,0.025,0.338,0.418
162000,-9.421,-4.591,27.474,74.756,0.02,0.026,0.441,0.418
162500,9.531,-4.913,54.39,71.238,0.053,0.026,0.437,0.418
163000,-11.121,-4.876,27.087,70.935,0.012,0.026,0.453,0.418
163500,12.707,-4.823,31.489,70.793,0.043,0.027,0.43,0.419
164000,5.281,-4.626,30.02,70.529,0.126,0.028,0.38,0.418
164500,17.652,-4.505,59.129,70.806,0.159,0.03,0.441,0.418
165000,4.141,-4.315,32.582,70.577,0.219,0.032,0.259,0.416
165500,2.528,-4.456,11.867,69.877,0.017,0.032,0.355,0.415
166000,-10.966,-4.41,25.927,69.593,0.005,0.032,0.466,0.416
166500,17.477,-4.416,135.945,70.375,0.053,0.032,0.465,0.416
167000,-9.157,-4.354,25.6,70.101,0.028,0.033,0.454,0.415
167500,26.985,-4.244,104.646,69.669,0.127,0.034,0.438,0.416
168000,-10.493,-4.203,25.406,69.404,0.112,0.035,0.438,0.416
168500,-6.229,-4.279,13.872,69.111,0.018,0.035,0.443,0.42
169000,-2.881,-4.158,7.275,68.675,0.082,0.036,0.331,0.418
169500,2.893,-4.438,12.393,67.027,0.14,0.037,0.309,0.417
170000,-9.136,-4.385,24.755,66.773,0.017,0.037,0.464,0.418
170500,-12.062,-4.359,24.839,66.526,0.048,0.038,0.432,0.417
171000,-9.859,-4.584,24.555,66.382,0.012,0.038,0.472,0.418
171500,-41.587,-5.04,207.737,68.354,0.089,0.039,0.443,0.418
172000,-9.569,-5.002,24.217,68.111,0.006,0.039,0.468,0.418
172500,18.467,-4.882,144.658,69.066,0.156,0.04,0.416,0.419
173000,-4.554,-5.055,14.646,68.826,0.037,0.04,0.45,0.419
173500,39.504,-4.652,382.492,72.573,0.07,0.04,0.454,0.421
174000,18.058,-4.384,58.549,72.896,0.07,0.041,0.449,0.422
174500,17.464,-4.113,78.077,73.413,0.006,0.041,0.451,0.422
175000,-9.777,-4.064,23.808,73.192,0.016,0.041,0.466,0.422
175500,-6.73,-4.132,19.502,73.308,0.174,0.043,0.323,0.424
176000,-5.537,-4.029,23.427,73.089,0.012,0.043,0.468,0.424
176500,-0.337,-4.218,10.951,72.051,0.182,0.044,0.086,0.421
177000,-8.787,-4.154,22.791,71.836,0.074,0.045,0.452,0.421
177500,2.4,-3.983,13.397,71.531,0.032,0.045,0.453,0.421
178000,-9.41,-3.945,22.55,71.317,0.015,0.046,0.473,0.421
178500,-3.513,-4.044,24.779,71.197,0.007,0.045,0.294,0.42
179000,-8.495,-3.979,22.201,70.984,0.029,0.046,0.478,0.42
179500,-1.192,-3.984,11.113,70.854,0.018,0.046,0.184,0.42
180000,-9.294,-3.934,21.654,70.641,0.131,0.047,0.435,0.42
180500,41.82,-3.418,414.416,74.546,0.028,0.047,0.467,0.421
181000,-10.432,-3.375,21.408,74.341,0.173,0.049,0.436,0.421
181500,-2.311,-3.433,6.875,73.829,0.188,0.05,0.277,0.422
182000,-10.04,-3.378,20.933,73.624,0.025,0.051,0.425,0.421
182500,8.805,-3.355,59.556,73.072,0.017,0.051,0.42,0.423
183000,-20.604,-3.435,67.96,73.34,0.173,0.052,0.405,0.423
183500,-12.145,-3.677,20.519,72.965,0.016,0.052,0.455,0.423
