Timestep,ActorLoss,ActorLossMovingAvg,CriticLoss,CriticLossMovingAvg,ActorGradNorm,ActorGradNormMovingAvg,CriticGradNorm,CriticGradNormMovingAvg
145000,0.07,-0.135,3.39,30.775,0.007,0.018,0.782,0.759
145500,-0.176,-0.146,3.728,30.435,0.018,0.018,0.784,0.759
146000,0.07,-0.154,32.933,30.654,0.006,0.018,0.799,0.759
146500,0.03,-0.149,3.106,30.05,0.007,0.018,0.773,0.759
147000,0.4,-0.165,3.675,29.897,0.107,0.019,0.634,0.757
147500,0.701,-0.162,12.185,29.87,0.031,0.019,0.789,0.757
148000,0.254,-0.159,7.808,29.8,0.012,0.019,0.797,0.757
148500,0.151,-0.143,56.241,30.224,0.002,0.019,0.8,0.757
149000,-1.299,-0.154,12.987,30.144,0.018,0.019,0.796,0.757
149500,-0.71,-0.156,38.989,30.343,0.004,0.019,0.799,0.757
150000,0.209,-0.154,40.397,30.696,0.001,0.019,0.8,0.757
150500,0.009,-0.156,44.564,30.97,0.0,0.019,0.8,0.757
151000,2.323,-0.121,63.545,31.561,0.003,0.018,0.8,0.758
151500,-1.799,-0.119,9.776,31.41,0.008,0.018,0.799,0.758
152000,2.563,-0.094,27.713,31.461,0.029,0.019,0.796,0.758
152500,1.507,-0.079,13.526,31.405,0.024,0.019,0.769,0.757
153000,-0.193,-0.066,18.914,31.033,0.042,0.019,0.646,0.756
153500,-0.508,-0.071,17.259,30.888,0.006,0.019,0.799,0.756
154000,0.0,-0.064,8.45,30.24,0.0,0.019,0.8,0.756
154500,0.516,-0.062,20.702,30.411,0.034,0.02,0.798,0.756
155000,1.809,-0.038,4.976,30.265,0.03,0.02,0.784,0.756
155500,0.225,-0.051,250.988,32.736,0.002,0.018,0.8,0.756
156000,-0.019,-0.062,32.571,33.007,0.001,0.018,0.8,0.757
156500,-0.013,-0.06,12.995,32.907,0.0,0.018,0.8,0.759
157000,0.413,-0.05,63.831,33.03,0.009,0.018,0.797,0.759
157500,-1.109,-0.067,6.257,32.636,0.016,0.018,0.797,0.759
158000,-0.453,-0.078,19.438,32.27,0.025,0.018,0.784,0.759
158500,0.049,-0.077,30.719,32.247,0.001,0.018,0.8,0.759
