Timestep,ActorLoss,ActorLossMovingAvg,CriticLoss,CriticLossMovingAvg,ActorGradNorm,ActorGradNormMovingAvg,CriticGradNorm,CriticGradNormMovingAvg
15000,-178.631,-138.782,2895.007,1364.736,0.03,0.072,0.467,0.441
15500,-66.919,-136.464,340.426,1331.694,0.068,0.072,0.444,0.441
16000,-105.091,-135.484,1921.33,1350.12,0.047,0.071,0.449,0.442
16500,-128.966,-135.286,1341.687,1349.864,0.036,0.07,0.464,0.442
17000,-191.08,-136.927,3649.942,1417.514,0.053,0.069,0.459,0.443
17500,26.363,-132.262,106.181,1380.047,0.055,0.069,0.445,0.443
18000,-140.993,-132.504,2344.796,1406.846,0.059,0.069,0.454,0.443
18500,-25.242,-129.605,107.241,1371.721,0.142,0.071,0.403,0.442
19000,-150.0,-130.142,2804.251,1409.419,0.068,0.071,0.462,0.443
19500,-55.996,-128.241,400.869,1383.559,0.051,0.07,0.445,0.443
20000,-82.345,-127.093,1123.176,1377.05,0.188,0.073,0.405,0.442
20500,-124.49,-127.03,1183.301,1372.324,0.051,0.072,0.458,0.442
21000,-191.994,-128.577,2946.393,1409.802,0.043,0.072,0.457,0.442
21500,-89.174,-127.66,600.675,1390.985,0.078,0.072,0.436,0.442
22000,-116.813,-127.414,1815.823,1400.64,0.12,0.073,0.427,0.442
22500,-7.685,-124.753,25.424,1370.08,0.212,0.076,0.28,0.438
23000,-106.724,-124.361,1868.961,1380.925,0.07,0.076,0.45,0.439
23500,-86.109,-123.547,1161.934,1376.266,0.094,0.076,0.46,0.439
24000,8.29,-120.801,121.622,1350.127,0.231,0.08,0.234,0.435
24500,-59.453,-119.549,425.793,1331.263,0.253,0.083,0.377,0.434
25000,-185.449,-120.867,1643.464,1337.507,0.163,0.085,0.434,0.434
25500,-19.387,-118.877,73.661,1312.726,0.08,0.085,0.423,0.433
26000,-128.416,-119.06,1671.077,1319.617,0.04,0.084,0.467,0.434
26500,-102.771,-118.753,1175.193,1316.892,0.032,0.083,0.455,0.434
27000,-88.69,-118.196,1491.547,1320.127,0.109,0.083,0.442,0.435
27500,-11.926,-116.264,96.43,1297.878,0.129,0.084,0.341,0.433
28000,-91.756,-115.827,856.526,1289.997,0.235,0.087,0.4,0.432
28500,43.265,-113.035,100.305,1269.125,0.135,0.088,0.441,0.432
