Timestep,ActorLoss,ActorLossMovingAvg,CriticLoss,CriticLossMovingAvg,ActorGradNorm,ActorGradNormMovingAvg,CriticGradNorm,CriticGradNormMovingAvg
109500,7.445,11.856,101.609,97.533,0.001,0.004,0.498,0.46
110000,-0.219,11.667,78.926,97.453,0.002,0.003,0.494,0.46
110500,11.774,11.609,109.814,97.787,0.002,0.003,0.493,0.46
111000,15.799,11.471,86.983,97.664,0.002,0.003,0.496,0.46
111500,-7.394,11.333,99.064,97.809,0.008,0.003,0.486,0.46
112000,-2.339,10.986,63.111,97.709,0.006,0.004,0.487,0.46
112500,-16.78,10.599,124.835,98.104,0.003,0.004,0.496,0.46
113000,-11.267,10.211,91.848,98.332,0.005,0.004,0.496,0.46
113500,27.503,10.332,129.736,98.951,0.002,0.004,0.499,0.46
114000,25.5,10.292,106.644,99.305,0.004,0.004,0.496,0.46
114500,12.657,10.387,46.875,98.725,0.005,0.004,0.494,0.463
115000,31.943,10.575,108.294,99.119,0.003,0.004,0.499,0.464
115500,30.392,10.511,157.485,99.892,0.002,0.004,0.499,0.464
116000,33.083,10.333,105.592,99.679,0.001,0.004,0.5,0.464
116500,5.268,10.408,116.894,99.735,0.003,0.004,0.49,0.466
117000,12.738,10.23,76.137,99.173,0.004,0.004,0.496,0.467
117500,12.559,10.448,63.7,99.231,0.002,0.003,0.496,0.468
118000,14.202,10.557,117.423,99.742,0.003,0.003,0.499,0.469
118500,8.49,10.699,92.573,99.387,0.006,0.003,0.49,0.473
119000,36.304,11.195,122.002,99.614,0.002,0.003,0.499,0.474
119500,21.877,11.293,85.855,99.681,0.001,0.003,0.497,0.474
120000,-0.217,11.436,127.96,99.879,0.01,0.003,0.394,0.474
120500,-20.869,11.114,132.14,99.837,0.002,0.003,0.498,0.474
121000,20.125,11.364,87.67,99.829,0.001,0.003,0.499,0.477
121500,9.031,11.417,99.224,99.924,0.002,0.003,0.492,0.478
122000,14.06,11.479,98.137,99.865,0.004,0.003,0.489,0.478
122500,-14.565,11.375,96.066,99.822,0.001,0.003,0.497,0.483
123000,35.229,11.578,125.928,100.379,0.001,0.003,0.499,0.483
123500,-5.979,11.371,87.521,100.259,0.006,0.003,0.488,0.483
124000,-5.974,11.401,135.174,100.538,0.001,0.003,0.498,0.486
124500,-4.14,11.558,85.522,100.539,0.006,0.003,0.494,0.486
125000,-30.047,11.121,128.603,100.744,0.001,0.003,0.498,0.486
125500,-1.962,11.171,84.053,100.585,0.001,0.003,0.488,0.488
126000,-15.736,10.724,78.274,100.272,0.0,0.003,0.499,0.488
126500,-21.501,10.425,110.498,100.865,0.003,0.003,0.498,0.488
127000,-13.522,10.265,73.897,100.061,0.004,0.003,0.496,0.49
127500,-25.428,10.036,79.05,100.02,0.001,0.003,0.498,0.49
128000,-14.598,9.758,89.412,100.224,0.004,0.003,0.498,0.49
128500,29.26,9.858,111.033,100.417,0.002,0.003,0.499,0.49
129000,-6.539,9.792,97.707,100.544,0.002,0.003,0.494,0.491
129500,3.043,9.624,82.942,100.359,0.004,0.003,0.483,0.491
130000,-10.745,9.12,136.384,100.299,0.0,0.003,0.498,0.491
130500,26.429,9.273,133.059,100.798,0.001,0.003,0.497,0.491
131000,-25.727,8.774,94.848,100.704,0.002,0.003,0.497,0.491
131500,23.448,8.866,128.264,101.517,0.004,0.003,0.497,0.491
132000,3.667,8.724,61.216,101.4,0.003,0.003,0.495,0.491
132500,-22.052,8.037,86.9,101.098,0.002,0.003,0.499,0.491
133000,-2.695,7.866,95.279,101.275,0.006,0.003,0.49,0.491
133500,10.493,7.857,114.594,101.385,0.001,0.003,0.499,0.491
134000,6.185,7.649,90.627,101.463,0.004,0.003,0.487,0.491
134500,-2.409,7.711,61.86,100.897,0.003,0.003,0.496,0.492
135000,3.509,7.63,85.698,100.849,0.008,0.003,0.491,0.492
135500,24.27,7.549,85.968,100.365,0.001,0.003,0.499,0.492
136000,3.728,7.491,71.023,99.722,0.007,0.003,0.473,0.491
136500,23.761,7.556,75.875,99.204,0.0,0.003,0.5,0.492
137000,1.641,7.301,99.518,98.839,0.001,0.003,0.491,0.492
137500,2.535,7.056,139.443,99.354,0.002,0.003,0.499,0.492
138000,13.636,6.895,53.043,98.807,0.001,0.003,0.497,0.492
138500,-17.99,6.38,105.548,98.529,0.002,0.003,0.492,0.491
139000,-15.781,6.145,133.194,99.088,0.001,0.003,0.495,0.491
139500,23.915,6.392,79.713,98.831,0.001,0.003,0.5,0.493
140000,9.023,6.327,81.526,98.558,0.002,0.003,0.495,0.493
140500,9.072,6.151,88.186,98.522,0.003,0.003,0.493,0.493
141000,-16.664,5.628,66.762,98.09,0.003,0.003,0.496,0.493
141500,8.988,5.624,66.703,97.749,0.004,0.003,0.499,0.493
142000,-30.579,5.206,86.877,97.257,0.001,0.003,0.499,0.493
142500,13.231,5.338,114.183,97.409,0.003,0.003,0.489,0.493
143000,4.211,4.914,107.481,97.25,0.001,0.003,0.499,0.493
143500,0.942,4.836,103.223,97.408,0.002,0.003,0.487,0.493
144000,-21.838,4.485,102.268,97.88,0.003,0.003,0.498,0.493
144500,18.745,4.727,106.633,97.676,0.005,0.003,0.493,0.493
145000,-26.979,4.191,116.981,97.769,0.001,0.003,0.498,0.493
145500,-6.91,3.985,85.809,97.879,0.002,0.003,0.495,0.493
146000,-4.24,4.189,59.061,97.389,0.006,0.003,0.486,0.493
146500,-1.868,4.104,109.642,97.418,0.0,0.003,0.499,0.493
147000,14.673,4.19,84.523,97.386,0.002,0.003,0.499,0.493
147500,-2.548,4.377,67.041,97.242,0.007,0.003,0.49,0.493
148000,-11.057,4.186,98.366,97.203,0.003,0.003,0.498,0.493
148500,-8.794,4.076,65.753,96.647,0.005,0.003,0.488,0.493
149000,14.031,3.684,98.044,96.204,0.001,0.003,0.498,0.493
149500,34.832,3.847,112.574,96.622,0.0,0.003,0.5,0.494
150000,-25.129,3.38,141.903,97.305,0.001,0.003,0.498,0.494
