Episode,Reward,RewardMovingAvg,Entropy,EntropyMovingAvg
680,207.15555,243.518,2.956,3.455
681,279.92218,243.804,3.481,3.453
682,310.72226,244.665,3.62,3.453
683,233.38892,244.18,3.418,3.451
684,245.54445,244.239,3.572,3.451
685,273.69998,244.238,3.55,3.451
686,236.7444,243.596,3.468,3.451
687,253.70007,243.828,3.654,3.456
688,273.14453,243.699,3.55,3.456
689,289.88885,243.945,3.371,3.454
690,203.95554,243.977,3.364,3.451
691,243.51108,244.254,3.62,3.451
692,194.34442,243.941,3.28,3.452
693,230.79999,244.191,3.349,3.452
694,273.28885,243.868,3.516,3.452
695,235.91107,243.73,3.62,3.452
696,246.21112,242.829,3.516,3.45
697,294.32224,243.224,3.585,3.451
698,258.96664,243.941,3.55,3.455
699,251.38887,243.618,3.62,3.457
700,232.36662,243.743,3.55,3.464
701,237.91109,244.318,3.364,3.468
702,218.9222,243.797,3.503,3.468
703,257.85553,244.819,3.489,3.466
704,302.68887,246.439,3.314,3.463
705,262.0778,248.095,3.295,3.459
706,249.77777,248.72,3.106,3.457
707,270.78885,249.447,3.433,3.459
708,213.41112,248.727,3.295,3.456
709,271.84442,248.911,3.481,3.458
710,299.0,249.747,3.503,3.459
711,324.65555,250.169,3.572,3.459
712,238.18889,249.858,3.481,3.458
713,220.01111,249.237,3.377,3.456
714,254.2111,249.555,3.62,3.46
715,307.00006,251.318,3.503,3.467
716,298.6889,251.508,3.516,3.468
717,288.1444,252.154,3.42,3.465
718,239.73337,252.892,3.62,3.464
719,256.31113,253.334,3.572,3.464
720,293.78894,254.128,3.524,3.465
721,279.41113,255.061,3.585,3.471
722,268.44443,255.383,3.55,3.47
723,259.21112,255.231,3.503,3.47
724,273.24445,255.168,3.537,3.469
725,283.93332,255.579,3.247,3.467
726,263.46667,255.481,3.503,3.469
727,294.1222,256.137,3.572,3.47
728,250.04445,257.666,3.606,3.48
729,216.6333,258.387,3.074,3.48
